feature,mean_importance
semester,-0.00048576405375662103
internet_quality,-0.00040966106802882153
extracurricular_participation_Yes,-0.00038191034518757493
social_activity,-0.0002231562316155955
major_Business,-0.0002099183107571845
diet_quality,-0.00011321716633918565
major_Computer Science,-3.407179951773198e-05
major_Biology,-1.7850059440105426e-06
parental_support_level,8.151884424800749e-06
learning_style_Reading,1.2806804994869302e-05
gender_Other,6.48642680050493e-05
attendance_percentage,6.892175828610014e-05
age,7.757952434197523e-05
part_time_job_Yes,0.00012616851419859908
gender_Male,0.00018549185181040428
time_management_score,0.00021747702636021327
dropout_risk_Yes,0.00026265121391937373
mental_health_rating,0.0002914060015185349
learning_style_Visual,0.00029479221438071245
learning_style_Kinesthetic,0.0004315524444836294
social_media_hours,0.0005608249728935588
major_Engineering,0.0005795511604309356
family_income_range,0.0005819629761112388
parental_education_level,0.0006016658149654575
major_Psychology,0.0010172676943087876
netflix_hours,0.0012073486707081971
screen_time,0.002678080641228764
study_environment_Co-Learning Group,0.006102614653184601
study_environment_Library,0.007248075021221245
exam_anxiety_score,0.009239125279829442
study_environment_Quiet Room,0.015739479262689215
exercise_frequency,0.01742645447891067
sleep_hours,0.018763783559898318
study_environment_Dorm,0.02317498672985945
access_to_tutoring_Yes,0.02469960030846232
stress_level,0.02604887860213214
motivation_level,0.07666291491643618
study_hours_per_day,0.09693120277065544
