feature,mean_importance
parental_education_level,-0.000654384766839855
age,-0.000563418774335811
parental_support_level,-0.0005617881753098963
internet_quality,-0.00040092138721363745
attendance_percentage,-0.00038235376795607844
gender_Male,-0.0002882792157110403
semester,-0.00028168130144774485
time_management_score,-0.0002432692306858941
extracurricular_participation_Yes,-0.0001619625133080671
major_Biology,-0.00011202254087714359
gender_Other,3.279319393276747e-05
major_Computer Science,3.4599815577407433e-05
family_income_range,3.4609881795266695e-05
mental_health_rating,4.1637924836068765e-05
major_Psychology,7.570174458555456e-05
major_Business,9.204056080609479e-05
learning_style_Visual,0.00015793261188892238
learning_style_Kinesthetic,0.00015802747864499534
diet_quality,0.0001709572647102142
learning_style_Reading,0.00020802861136872685
part_time_job_Yes,0.0002719825856160929
dropout_risk_Yes,0.00029300780398282543
major_Engineering,0.00045239678334252353
social_activity,0.0005391579054681462
netflix_hours,0.000839597972519357
screen_time,0.001785116298091416
social_media_hours,0.0023763866031609516
study_environment_Library,0.003807301057847212
study_environment_Co-Learning Group,0.0058974499029219585
study_environment_Quiet Room,0.013416973291919177
exercise_frequency,0.016441607772871424
exam_anxiety_score,0.01750265950490961
sleep_hours,0.01831626419080492
study_environment_Dorm,0.0222769249618735
access_to_tutoring_Yes,0.02823308287650885
stress_level,0.03229226889463301
motivation_level,0.06610320251120365
study_hours_per_day,0.09854250437341341
