feature,mean_importance
netflix_hours,-0.0015444482767218658
semester,-0.0009330824822466166
diet_quality,-0.000494940632171903
learning_style_Visual,-0.000437692731129391
major_Business,-0.0004160441212662125
learning_style_Kinesthetic,-0.0003052457893144789
part_time_job_Yes,-0.0003007131943327135
parental_support_level,-0.0002861301801808658
major_Psychology,-0.00024745891491164687
dropout_risk_Yes,-0.00014850549266374192
gender_Other,-0.00011572891108189154
family_income_range,-5.626951434349881e-05
major_Computer Science,-4.036933209516924e-05
major_Engineering,3.083178136207287e-05
learning_style_Reading,7.282873174676573e-05
social_activity,7.670112868620737e-05
parental_education_level,0.00010652136527526946
major_Biology,0.0001279558460104413
internet_quality,0.000136692194117205
social_media_hours,0.0002811055269361207
extracurricular_participation_Yes,0.0002888282846713164
gender_Male,0.00037562562673587596
age,0.0006136007838006607
time_management_score,0.0013163939188248984
mental_health_rating,0.0014699714145376852
study_environment_Co-Learning Group,0.0015748379945119905
exam_anxiety_score,0.0017866010180199066
attendance_percentage,0.0018555945692988907
study_environment_Library,0.002455782583619026
screen_time,0.0026998265322474733
study_environment_Quiet Room,0.008618143755526187
sleep_hours,0.012705258089810467
exercise_frequency,0.01649102230956003
stress_level,0.027012022607039877
access_to_tutoring_Yes,0.027468609323224168
study_environment_Dorm,0.032185774237651676
study_hours_per_day,0.10602637711455684
motivation_level,0.11658177834425909
