feature,mean_importance
social_activity,-0.00048127109369400234
age,-0.00042541627768972746
parental_support_level,-0.00036934704193387625
mental_health_rating,-0.00036714365447105824
gender_Male,-0.00020813526562877272
learning_style_Visual,-0.00017963947869343856
major_Biology,-2.915120477597899e-05
gender_Other,-2.7942800534286326e-05
learning_style_Kinesthetic,-2.5035946425577828e-05
major_Psychology,-6.386022565418869e-07
internet_quality,4.847854320821909e-06
part_time_job_Yes,1.6294517623682835e-05
extracurricular_participation_Yes,9.206673207509119e-05
learning_style_Reading,0.00010831152858246096
major_Computer Science,0.00011852863264645297
dropout_risk_Yes,0.0001295807038349972
diet_quality,0.0001475372519660123
major_Engineering,0.0001589115998674062
major_Business,0.00018238055806725219
parental_education_level,0.00024009538253171313
family_income_range,0.00035415825701528013
netflix_hours,0.0004615878382450589
semester,0.00048608019253182366
attendance_percentage,0.0005692006351475821
time_management_score,0.0005901178116807903
social_media_hours,0.0014363778500888547
study_environment_Co-Learning Group,0.0019116997562274474
study_environment_Library,0.0021711573636725933
exam_anxiety_score,0.004188965392108735
screen_time,0.004191594695636125
study_environment_Quiet Room,0.008201929802609541
sleep_hours,0.0121030381335274
exercise_frequency,0.016213266010719752
access_to_tutoring_Yes,0.02768981971771669
stress_level,0.027942900047383645
study_environment_Dorm,0.03156384724412893
study_hours_per_day,0.09720909841964646
motivation_level,0.09818196165038788
