feature,mean_importance
mental_health_rating,-0.0006280629128914805
parental_support_level,-0.0005307854531896306
attendance_percentage,-0.000316443789571208
diet_quality,-0.00023360474550941922
family_income_range,-0.00020496644602072678
major_Psychology,-0.00020278804874833688
internet_quality,-0.00018141312017203593
gender_Other,-0.00011249995066078266
learning_style_Reading,-2.5423952960013096e-05
semester,1.3848065955301969e-05
dropout_risk_Yes,2.509208808929575e-05
gender_Male,3.1457804325540904e-05
social_activity,4.7259078679329215e-05
extracurricular_participation_Yes,4.823159582252323e-05
major_Business,8.68576973100943e-05
learning_style_Visual,0.00012408370002197077
major_Computer Science,0.00017896519538298516
part_time_job_Yes,0.0003691265585302306
major_Engineering,0.00045921513518865087
major_Biology,0.0005183436506928541
time_management_score,0.0005788272668152628
age,0.0006204329637997441
parental_education_level,0.0008151414939431944
learning_style_Kinesthetic,0.0009204507274596097
netflix_hours,0.0015770758293045084
study_environment_Library,0.0062179707704444805
social_media_hours,0.007514454420802031
study_environment_Co-Learning Group,0.007599359720247567
screen_time,0.009425641344588698
exam_anxiety_score,0.01513586859360876
exercise_frequency,0.015558753897131416
sleep_hours,0.017897250296055333
study_environment_Quiet Room,0.018953664920184465
study_environment_Dorm,0.020234197826233747
stress_level,0.0298399316798728
access_to_tutoring_Yes,0.03543588151603703
motivation_level,0.06563824267923604
study_hours_per_day,0.08459093436664282
