feature,mean_importance
internet_quality,-0.0009167428494435637
age,-0.000887603636466805
gender_Male,-0.0008641082178109105
diet_quality,-0.0007162050859346625
parental_education_level,-0.0006334919563666608
extracurricular_participation_Yes,-0.0006178347995301259
parental_support_level,-0.00058704690834126
major_Psychology,-0.0005711920110610169
semester,-0.0005151633764394426
attendance_percentage,-0.0004976220677549881
major_Computer Science,-0.0003990123887914754
time_management_score,-0.000389065128424404
learning_style_Kinesthetic,-0.0001237693826176667
netflix_hours,-5.8954602304872594e-05
dropout_risk_Yes,4.309983982289101e-05
mental_health_rating,8.090639610602857e-05
major_Engineering,9.602295271822214e-05
learning_style_Reading,0.00015986784277630673
social_activity,0.0002815855175203108
major_Business,0.0003134038138435713
major_Biology,0.00036917748292071285
part_time_job_Yes,0.0004498272516122004
learning_style_Visual,0.0006314086246381745
social_media_hours,0.0009127190845346966
family_income_range,0.0009565700377332842
gender_Other,0.0013606632966574716
screen_time,0.002435016885375796
exam_anxiety_score,0.007806675033844135
study_environment_Co-Learning Group,0.007950631399740837
study_environment_Library,0.009856346274405148
sleep_hours,0.013366636136493382
exercise_frequency,0.019671615860236337
study_environment_Quiet Room,0.020576250062283873
study_environment_Dorm,0.020878119005915186
stress_level,0.030374675711030696
access_to_tutoring_Yes,0.03500662965709278
motivation_level,0.08378755205873756
study_hours_per_day,0.1488988408214839
