feature,mean_importance
major_Computer Science,-0.00023210973816092383
attendance_percentage,-0.0002272480943759536
major_Psychology,-0.00018455031474173822
learning_style_Kinesthetic,-0.0001454356903292764
gender_Other,-7.813685040498619e-05
parental_support_level,-7.000454898224984e-05
gender_Male,-3.553998332161967e-06
diet_quality,1.2902854419838405e-05
part_time_job_Yes,3.728272111127584e-05
extracurricular_participation_Yes,7.26394406338482e-05
learning_style_Visual,8.423473627952038e-05
time_management_score,0.00015837878571176578
parental_education_level,0.0001708156110818093
major_Engineering,0.00019299934205867507
major_Biology,0.0002016164620624483
mental_health_rating,0.00023003077796672765
family_income_range,0.00029905922066524314
dropout_risk_Yes,0.00031599589805046956
semester,0.00033666336986142297
learning_style_Reading,0.0003387890551652895
internet_quality,0.0004383949397941844
major_Business,0.0006191410326480407
age,0.0008262389615791843
netflix_hours,0.001087287504060308
social_activity,0.0013391571944079805
social_media_hours,0.003398527484417646
study_environment_Co-Learning Group,0.004279481441545352
study_environment_Library,0.0055309124936467665
sleep_hours,0.008753184076054122
screen_time,0.010518295349181805
study_environment_Quiet Room,0.013511452606816899
exam_anxiety_score,0.015609545674240288
exercise_frequency,0.015691929312424135
study_environment_Dorm,0.023179409934423557
stress_level,0.02570500226323382
access_to_tutoring_Yes,0.02583598718897706
motivation_level,0.06210213068141788
study_hours_per_day,0.0774373109770243
