feature,mean_importance
netflix_hours,-0.0007497558408326776
diet_quality,-0.0006041786617239087
social_activity,-0.0005645484836409142
major_Psychology,-0.0005484602319074438
part_time_job_Yes,-0.0005153722213492972
family_income_range,-0.0004917860735307977
major_Business,-0.00041123282628994227
learning_style_Visual,-0.00034729044230372705
extracurricular_participation_Yes,-0.0002961036519156579
time_management_score,-0.00013900371982120686
semester,-0.00012189281037178201
learning_style_Kinesthetic,-4.574792690976714e-05
major_Biology,5.441137079624792e-05
gender_Male,7.707899899025427e-05
major_Computer Science,9.787085281784958e-05
major_Engineering,0.00015005417825548762
learning_style_Reading,0.00016685307436714591
age,0.0002477343091268347
parental_education_level,0.00031181000912825494
mental_health_rating,0.0003526249511700552
attendance_percentage,0.0003828226875450369
parental_support_level,0.0006847532331704543
social_media_hours,0.0007918739792687646
gender_Other,0.0008049722398737469
dropout_risk_Yes,0.0009259933825090938
internet_quality,0.0009333037861332105
screen_time,0.0017511073085171303
study_environment_Co-Learning Group,0.00466393318519327
study_environment_Library,0.005380379568686489
sleep_hours,0.011700916563751296
exam_anxiety_score,0.012073547698370057
study_environment_Quiet Room,0.014238673125133761
exercise_frequency,0.015842987444350354
study_environment_Dorm,0.02266813028318826
stress_level,0.0243289322740315
access_to_tutoring_Yes,0.026333039995587403
motivation_level,0.07068130049427043
study_hours_per_day,0.10181116300828696
