feature,mean_importance
Dist_Cluster_21,-0.0023193903362920044
gender_Male,-0.001769081446939591
Dist_Cluster_31,-0.0016518853172687198
Dist_Cluster_7,-0.0010549127675189673
diet_quality,-0.0007205746347830777
major_Engineering,-0.0007181531246464923
learning_style_Reading,-0.0006934474511140154
Dist_Cluster_11,-0.0006755085466414012
parental_education_level,-0.0006528390625227809
Dist_Cluster_13,-0.0006189131505259571
Dist_Cluster_20,-0.0005785785802874699
Dist_Cluster_6,-0.0004930049922757362
age,-0.00046379189314043056
extracurricular_participation_Yes,-0.0003271905063644942
Dist_Cluster_12,-0.00030785283916132664
Dist_Cluster_16,-0.00016766423373069106
learning_style_Visual,-8.785260966504005e-05
family_income_range,-5.844006334310148e-05
parental_support_level,-5.272387889019292e-05
mental_health_rating,-2.442336196883943e-05
time_management_score,-2.0352019424096925e-05
Dist_Cluster_5,2.486160443324614e-05
Dist_Cluster_35,8.278617566102043e-05
Dist_Cluster_3,8.689525296705636e-05
dropout_risk_Yes,0.00012560607378711008
Dist_Cluster_32,0.00025866467095305714
major_Business,0.0003198199713519756
Dist_Cluster_33,0.0003330700523893837
gender_Other,0.0003863745596855983
part_time_job_Yes,0.0004140733769877114
major_Biology,0.00044186367012457597
Dist_Cluster_25,0.0004787944080162809
Dist_Cluster_1,0.0005321403469630059
Dist_Cluster_26,0.0005874936768094585
Dist_Cluster_19,0.0006437870248670707
major_Psychology,0.000661956533372865
learning_style_Kinesthetic,0.0006677609549640362
Dist_Cluster_29,0.0006787550806630627
Dist_Cluster_0,0.0006983232130165495
major_Computer Science,0.0007393735225112552
Dist_Cluster_30,0.0007411579063700602
Dist_Cluster_24,0.000791592432209276
Dist_Cluster_18,0.000879217084865358
semester,0.0009081802724284049
study_environment_Co-Learning Group,0.0010348784582674408
internet_quality,0.0011073716171953185
Cluster,0.0011576950753155568
Dist_Cluster_14,0.0011702602863982615
Dist_Cluster_36,0.0012438537364307001
sleep_hours,0.001286662627857349
study_environment_Quiet Room,0.001387177001693729
attendance_percentage,0.0013947158009172788
Dist_Cluster_15,0.0019198226795695827
screen_time,0.0021705281492670147
study_environment_Library,0.002212766733675897
social_activity,0.002611393852968158
Dist_Cluster_37,0.0028800132004523473
study_environment_Dorm,0.0032697799227436875
social_media_hours,0.0033366044902594315
Dist_Cluster_34,0.00351616831736874
Dist_Cluster_23,0.004107702624338483
Dist_Cluster_8,0.004276707368351151
Dist_Cluster_4,0.004450253667972382
netflix_hours,0.005361252480666124
Dist_Cluster_9,0.005424870077096178
exam_anxiety_score,0.005819886772637872
Dist_Cluster_27,0.0066822112012543625
Dist_Cluster_10,0.00752470855728038
Dist_Cluster_2,0.009672509418743069
Dist_Cluster_17,0.010047689545851845
Dist_Cluster_22,0.010496005695418531
Dist_Cluster_28,0.011527642303691743
stress_level,0.021522087284983837
exercise_frequency,0.02237025406694122
access_to_tutoring_Yes,0.04134726050808444
motivation_level,0.042352267883454364
study_hours_per_day,0.07458353712687953
