feature,mean_importance
Dist_Cluster_17,-0.0031089921365056615
Dist_Cluster_27,-0.002598105500077508
Dist_Cluster_2,-0.0024029639671459212
Dist_Cluster_20,-0.0016457663396654664
Dist_Cluster_6,-0.0016392291065929544
Dist_Cluster_8,-0.0013030741178972293
Dist_Cluster_10,-0.0012807460161008422
Cluster,-0.001273807428049234
exam_anxiety_score,-0.001262910197971201
Dist_Cluster_32,-0.0008549961743201884
mental_health_rating,-0.0007880701987928784
Dist_Cluster_30,-0.0007449128059846988
gender_Male,-0.0006999406193852531
major_Computer Science,-0.0006946374748235451
Dist_Cluster_28,-0.0006853829227608133
attendance_percentage,-0.0006763560240356181
Dist_Cluster_35,-0.000493179040050884
Dist_Cluster_34,-0.0004586244398659289
major_Psychology,-0.0004221056336130236
Dist_Cluster_9,-0.0003643701510615882
netflix_hours,-0.0003403271772027372
extracurricular_participation_Yes,-0.0003215925165844347
parental_education_level,-0.00030308034886246117
Dist_Cluster_22,-0.00023247870895588553
Dist_Cluster_0,-0.00011384109706169543
dropout_risk_Yes,2.9045191421084303e-05
Dist_Cluster_31,5.311087075237087e-05
Dist_Cluster_18,9.603698750699774e-05
parental_support_level,9.717478567277116e-05
Dist_Cluster_1,9.867333558231107e-05
Dist_Cluster_13,0.00014551333329202443
Dist_Cluster_5,0.0001601051328582681
Dist_Cluster_4,0.00024008669786013126
diet_quality,0.0002442728242852521
study_environment_Dorm,0.0002945059286384444
major_Business,0.0003307275076976479
internet_quality,0.00042123047880022747
Dist_Cluster_37,0.0004558877920290749
Dist_Cluster_14,0.000542984192559448
social_media_hours,0.0008115333785164048
Dist_Cluster_16,0.000958128794689772
Dist_Cluster_3,0.0010254801972192195
social_activity,0.0010359563179971997
Dist_Cluster_36,0.0011274676807998096
Dist_Cluster_12,0.0011426155732711773
learning_style_Visual,0.0012308412806277592
Dist_Cluster_24,0.0012820008050010933
learning_style_Reading,0.0014367959802878527
Dist_Cluster_33,0.001550428259471781
Dist_Cluster_21,0.0016264782205170248
time_management_score,0.0016443347242103058
family_income_range,0.0016567994030919132
age,0.001904546974146193
Dist_Cluster_7,0.002025530064748304
semester,0.002052206887538621
Dist_Cluster_26,0.002461436872658429
Dist_Cluster_23,0.0024658737392875495
learning_style_Kinesthetic,0.002491312458538575
Dist_Cluster_11,0.0026202656222043207
major_Biology,0.0026532173212181266
part_time_job_Yes,0.0028103337405759542
Dist_Cluster_15,0.0028112576610507035
screen_time,0.0029986448405364017
Dist_Cluster_25,0.003156038895605584
gender_Other,0.0031683743771566907
study_environment_Library,0.0042310513862628294
study_environment_Quiet Room,0.004525627641510455
study_environment_Co-Learning Group,0.004562994579219803
major_Engineering,0.005215731926007683
Dist_Cluster_29,0.005746825500066244
exercise_frequency,0.008004103194592837
stress_level,0.008399040323285378
Dist_Cluster_19,0.00993866206274956
sleep_hours,0.01727426785003421
access_to_tutoring_Yes,0.02147012428593813
motivation_level,0.028761754963312947
study_hours_per_day,0.07803362944284584
