feature,mean_importance
social_activity,-0.000635319521701283
age,-0.0006067334834570115
diet_quality,-0.00026394357989869557
time_management_score,-0.00021607708629964862
major_Engineering,-0.00018705000024854535
learning_style_Kinesthetic,-0.0001669590782682029
internet_quality,-9.559078630649864e-05
major_Business,-7.663525682042316e-05
major_Biology,1.3772465265371458e-05
major_Psychology,3.0719246666111034e-05
attendance_percentage,5.352867122891958e-05
dropout_risk_Yes,5.9153051763871646e-05
parental_education_level,8.726863531334228e-05
family_income_range,9.093962370516628e-05
major_Computer Science,0.00016234221859294794
gender_Other,0.00018229470565753748
learning_style_Reading,0.0001858515719966647
learning_style_Visual,0.00021922109623455642
extracurricular_participation_Yes,0.00022277811328186292
part_time_job_Yes,0.0002467275218802856
gender_Male,0.00028250883020750626
netflix_hours,0.0005532494860468251
semester,0.0005943372417138493
parental_support_level,0.0006356600334795459
mental_health_rating,0.0008501773831701032
social_media_hours,0.0014354969660480333
study_environment_Library,0.001840613849308692
study_environment_Co-Learning Group,0.002546585200519047
screen_time,0.005604135375712094
study_environment_Quiet Room,0.007326956260762829
exam_anxiety_score,0.008037190861306142
exercise_frequency,0.013887398204937163
sleep_hours,0.019929935632970096
stress_level,0.022790314187625272
access_to_tutoring_Yes,0.0285883616174367
study_environment_Dorm,0.03171354717503785
motivation_level,0.07400254742567247
study_hours_per_day,0.08663969372447797
