feature,mean_importance
netflix_hours,-0.000133317880244066
gender_Male,-7.232765969891197e-05
major_Biology,-5.43720248093349e-05
learning_style_Kinesthetic,-4.220481259613607e-05
age,-2.176736329300155e-05
social_activity,-1.349742568139689e-05
study_environment_Co-Learning Group,0.0
major_Psychology,0.0
major_Business,0.0
gender_Other,0.0
internet_quality,0.0
part_time_job_Yes,2.2204460492503132e-17
learning_style_Reading,2.2204460492503132e-17
parental_support_level,2.2204460492503132e-17
learning_style_Visual,2.2204460492503132e-17
major_Computer Science,6.661338147750939e-17
study_environment_Library,8.45620393770119e-06
major_Engineering,9.017909400266255e-06
time_management_score,1.4923503963637507e-05
family_income_range,1.7721204318177362e-05
diet_quality,3.871664229759819e-05
semester,4.6509967607288874e-05
attendance_percentage,5.9740064764879366e-05
extracurricular_participation_Yes,6.483012377507258e-05
mental_health_rating,9.243491067769671e-05
parental_education_level,0.00011927860469864715
social_media_hours,0.00018981645658810997
study_environment_Quiet Room,0.00031770934623323035
dropout_risk_Yes,0.0003608395150812571
screen_time,0.0016632177387600367
exercise_frequency,0.0023712313250274786
sleep_hours,0.002543822840526322
stress_level,0.013004337764291352
access_to_tutoring_Yes,0.017376407814993278
motivation_level,0.021475073095416585
exam_anxiety_score,0.045943781300912104
study_environment_Dorm,0.04599173667104346
study_hours_per_day,0.09783225835874312
