feature,mean_importance
time_management_score,-0.001060493214423075
major_Psychology,-0.0007940767897141709
extracurricular_participation_Yes,-0.0005359782847720763
learning_style_Kinesthetic,-0.00048028244269571196
dropout_risk_Yes,-0.00030459590282698733
family_income_range,-0.00012766285429284264
netflix_hours,-0.00012202026779313257
mental_health_rating,-5.9170480398074156e-05
major_Computer Science,7.061628843243461e-05
gender_Male,0.00015038804198186373
internet_quality,0.0002108657324386254
part_time_job_Yes,0.0002940668976697536
major_Business,0.00042872441428689625
semester,0.00043099476879746577
major_Biology,0.0004955941712679434
gender_Other,0.0005144415469273244
age,0.0005443516714355168
attendance_percentage,0.0005732631601096827
learning_style_Reading,0.0006169259843539443
screen_time,0.000712833385517353
diet_quality,0.0009751350740376142
parental_education_level,0.001038006661329871
parental_support_level,0.0011146330223601232
major_Engineering,0.0011236254434640268
social_media_hours,0.0015229358243427748
learning_style_Visual,0.001667842593727009
social_activity,0.002520563668377651
study_environment_Co-Learning Group,0.004518877576417712
study_environment_Library,0.005954109460793911
exam_anxiety_score,0.011755063852004689
sleep_hours,0.014506159450246381
study_environment_Quiet Room,0.015052464452683845
exercise_frequency,0.020194458694788066
study_environment_Dorm,0.023532773474957035
access_to_tutoring_Yes,0.0241267745637443
stress_level,0.026588268444321096
motivation_level,0.07332438532958449
study_hours_per_day,0.11586643106037746
